노선번호,노선명,노선별정류장순번,정류장번호,정류장명,LOCALX,LOCALY,데이터기준일
250001305,13-S,14,250001982 ,올미,127.7384 ,37.9214 ,2020-04-21
250001305,13-S,15,250002192 ,여우고개,127.7391 ,37.9192 ,2020-04-21
250001305,13-S,16,250001345 ,충렬탑입구,127.7391 ,37.9162 ,2020-04-21
250001305,13-S,17,250026893 ,천년나무A,127.7390 ,37.9130 ,2020-04-21
250001305,13-S,18,250026891 ,사우벌,127.7328 ,37.9129 ,2020-04-21
250001305,13-S,19,250026889 ,뉴시티코아루A,127.7258 ,37.9128 ,2020-04-21
250001305,13-S,20,250002220 ,사농현대A,127.7224 ,37.9108 ,2020-04-21
250001305,13-S,21,250001374 ,소양고등학교,127.7235 ,37.9078 ,2020-04-21
250001305,13-S,22,250026539 ,농산물도매시장,127.7283 ,37.9068 ,2020-04-21
250001305,13-S,23,250027007 ,우두택지,127.7333 ,37.9069 ,2020-04-21
250001305,13-S,24,250026541 ,우두사거리,127.7386 ,37.9069 ,2020-04-21
250001305,13-S,25,250002108 ,소양초교,127.7394 ,37.9059 ,2020-04-21
250001305,13-S,26,250027034 ,도재활병원삼거리,127.7378 ,37.9032 ,2020-04-21
250001305,13-S,27,250001496 ,명진학교,127.7347 ,37.9000 ,2020-04-21
250001305,13-S,28,250001524 ,롯데인벤스,127.7309 ,37.8997 ,2020-04-21
250001305,13-S,29,250002121 ,사우사거리,127.7284 ,37.9000 ,2020-04-21
250001305,13-S,30,250002115 ,소양로1가,127.7257 ,37.8915 ,2020-04-21
250001305,13-S,31,250001640 ,근화초교,127.7246 ,37.8882 ,2020-04-21
250001305,13-S,32,250001372 ,춘천농협,127.7234 ,37.8845 ,2020-04-21
250001305,13-S,33,250001886 ,소양로우체국,127.7262 ,37.8811 ,2020-04-21
250001305,13-S,34,250002029 ,명동입구,127.7267 ,37.8797 ,2020-04-21
250001305,13-S,35,250001848 ,중앙시장/중앙초교,127.7250 ,37.8784 ,2020-04-21
250001305,13-S,36,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250001305,13-S,37,250001349 ,춘천시보건소,127.7208 ,37.8762 ,2020-04-21
250001305,13-S,38,250001353 ,춘천중학교,127.7177 ,37.8753 ,2020-04-21
250001305,13-S,39,250001350 ,엘타워/미소지움,127.7170 ,37.8740 ,2020-04-21
250001305,13-S,40,250001986 ,미소지움/방송대,127.7201 ,37.8733 ,2020-04-21
250001305,13-S,41,250002027 ,모아엘가A,127.7231 ,37.8721 ,2020-04-21
250001305,13-S,42,250001493 ,문화예술회관,127.7271 ,37.8729 ,2020-04-21
250001305,13-S,43,250001356 ,현진에버빌3차,127.7299 ,37.8751 ,2020-04-21
250001305,13-S,44,250001544 ,동부시장,127.7335 ,37.8763 ,2020-04-21
250001305,13-S,45,250001659 ,교동초교입구,127.7377 ,37.8774 ,2020-04-21
250001305,13-S,46,250002228 ,봉의중학교,127.7416 ,37.8792 ,2020-04-21
250001305,13-S,47,250001337 ,크로바A,127.7450 ,37.8807 ,2020-04-21
250001305,13-S,48,250001294 ,포스코후문,127.7470 ,37.8816 ,2020-04-21
250001305,13-S,49,250001278 ,후평환승센터,127.7489 ,37.8835 ,2020-04-21
250001305,13-S,50,250001506 ,동광오거리,127.7495 ,37.8847 ,2020-04-21
250001305,13-S,51,250001874 ,정부합동청사,127.7497 ,37.8884 ,2020-04-21
250001305,13-S,52,250001378 ,기계공고,127.7492 ,37.8915 ,2020-04-21
250001305,13-S,53,250001212 ,후평동종점,127.7489 ,37.8938 ,2020-04-21
250001305,13-S,54,250026779 ,장학해온채A,127.7541 ,37.8971 ,2020-04-21
250001305,13-S,55,250026778 ,장학교차로,127.7556 ,37.8939 ,2020-04-21
250001305,13-S,56,250026921 ,춘천여고앞,127.7616 ,37.8860 ,2020-04-21
250001306,13-1,1,250001211 ,후평동종점,127.7487 ,37.8932 ,2020-04-21
250001306,13-1,2,250001377 ,춘천기계공고,127.7490 ,37.8911 ,2020-04-21
250001306,13-1,3,250001873 ,정부합동청사,127.7493 ,37.8889 ,2020-04-21
250001306,13-1,4,250001505 ,동광오거리,127.7495 ,37.8853 ,2020-04-21
250001306,13-1,5,250001277 ,후평환승센터,127.7486 ,37.8835 ,2020-04-21
250001306,13-1,6,250001293 ,포스코후문,127.7468 ,37.8817 ,2020-04-21
250001306,13-1,7,250001336 ,크로바A,127.7441 ,37.8805 ,2020-04-21
250001306,13-1,8,250002227 ,봉의중학교,127.7415 ,37.8793 ,2020-04-21
250001306,13-1,9,250001658 ,교동초교입구,127.7381 ,37.8778 ,2020-04-21
250001306,13-1,10,250001545 ,동부시장,127.7343 ,37.8766 ,2020-04-21
250001306,13-1,11,250002226 ,봉의초교,127.7295 ,37.8751 ,2020-04-21
250001306,13-1,12,250001492 ,문화예술회관,127.7269 ,37.8730 ,2020-04-21
250001306,13-1,13,250002028 ,모아엘가A,127.7236 ,37.8721 ,2020-04-21
250001306,13-1,14,250001987 ,방송통신대입구,127.7212 ,37.8733 ,2020-04-21
250001306,13-1,15,250001351 ,춘천중학교정문,127.7181 ,37.8740 ,2020-04-21
250001306,13-1,16,250001352 ,춘천중학교,127.7172 ,37.8749 ,2020-04-21
250001306,13-1,17,250001348 ,춘천초등학교,127.7210 ,37.8761 ,2020-04-21
250001306,13-1,18,250001847 ,중앙시장환승센터,127.7242 ,37.8775 ,2020-04-21
250001306,13-1,19,250001849 ,중앙시장,127.7255 ,37.8785 ,2020-04-21
250001306,13-1,20,250001885 ,인성병원,127.7266 ,37.8811 ,2020-04-21
250001306,13-1,21,250001371 ,춘천농협,127.7233 ,37.8837 ,2020-04-21
250001306,13-1,22,250002164 ,서부시장,127.7240 ,37.8858 ,2020-04-21
250001306,13-1,23,250002113 ,소양로2가,127.7251 ,37.8891 ,2020-04-21
250001306,13-1,24,250002242 ,번개시장,127.7263 ,37.8921 ,2020-04-21
250001306,13-1,25,250002120 ,소양2교,127.7286 ,37.8996 ,2020-04-21
250001306,13-1,26,250001523 ,삼성동부A,127.7308 ,37.8995 ,2020-04-21
250001306,13-1,27,250001612 ,농업기술원,127.7356 ,37.9006 ,2020-04-21
250001306,13-1,28,250001257 ,강원도재활병원,127.7383 ,37.9036 ,2020-04-21
250001306,13-1,29,250002107 ,소양초교,127.7394 ,37.9053 ,2020-04-21
250001306,13-1,30,250026542 ,우두사거리,127.7387 ,37.9070 ,2020-04-21
250001306,13-1,31,250027006 ,우두택지,127.7353 ,37.9071 ,2020-04-21
250001306,13-1,32,250026540 ,농산물도매시장,127.7283 ,37.9070 ,2020-04-21
250001306,13-1,33,250001373 ,소양고등학교,127.7237 ,37.9078 ,2020-04-21
250001306,13-1,34,250001161 ,사농현대A,127.7227 ,37.9109 ,2020-04-21
250001306,13-1,35,250026888 ,뉴시티코아루A,127.7260 ,37.9126 ,2020-04-21
250001306,13-1,36,250026890 ,사우벌,127.7328 ,37.9128 ,2020-04-21
250001306,13-1,37,250026892 ,천년나무A,127.7390 ,37.9128 ,2020-04-21
250001306,13-1,38,250001344 ,충렬탑입구,127.7394 ,37.9162 ,2020-04-21
250001306,13-1,39,250002191 ,여우고개,127.7393 ,37.9195 ,2020-04-21
250001306,13-1,40,250001907 ,율문1리,127.7438 ,37.9257 ,2020-04-21
250001306,13-1,41,250002055 ,신북읍행복센터,127.7468 ,37.9252 ,2020-04-21
250001306,13-1,42,250001362 ,춘천한샘고등학교,127.7521 ,37.9254 ,2020-04-21
250001306,13-1,43,250001267 ,율문2리,127.7557 ,37.9269 ,2020-04-21
250001306,13-1,44,250001269 ,항공대정문,127.7617 ,37.9293 ,2020-04-21
250001306,13-1,45,250001905 ,율문3리,127.7664 ,37.9298 ,2020-04-21
250001306,13-1,46,250001909 ,천전2리,127.7700 ,37.9303 ,2020-04-21
250001306,13-1,47,250026865 ,춘천국유림관리소,127.7728 ,37.9304 ,2020-04-21
250001306,13-1,48,250001421 ,천전3리,127.7803 ,37.9298 ,2020-04-21
250001306,13-1,49,250001420 ,상천초등학교,127.7854 ,37.9298 ,2020-04-21
250001306,13-1,50,250001534 ,춘천동원학교,127.7887 ,37.9302 ,2020-04-21
250001306,13-1,51,250026880 ,윗샘밭종점,127.7913 ,37.9317 ,2020-04-21
250001306,13-1,52,250001924 ,윗샘밭종점,127.7922 ,37.9324 ,2020-04-21
250001306,13-1,53,250001535 ,춘천동원학교,127.7885 ,37.9303 ,2020-04-21
250001306,13-1,54,250002177 ,상천초등학교,127.7849 ,37.9299 ,2020-04-21
250001306,13-1,55,250001422 ,천전3리,127.7803 ,37.9299 ,2020-04-21
250001306,13-1,56,250026817 ,간동2교,127.8112 ,38.0247 ,2020-04-21
250001306,13-1,57,250026596 ,간척사거리,127.8171 ,38.0280 ,2020-04-21
250001306,13-1,58,250026762 ,백치고개정상,127.8156 ,38.0030 ,2020-04-21
250001306,13-1,59,250026719 ,청평사종점,127.8176 ,37.9804 ,2020-04-21
250001306,13-1,60,250026598 ,기도원입구,127.8165 ,38.0191 ,2020-04-21
250001306,13-1,61,263001766 ,간척사거리,127.8161 ,38.0287 ,2020-04-21
250001306,13-1,62,250026818 ,간동2교,127.8110 ,38.0246 ,2020-04-21
250001306,13-1,63,250001421 ,천전3리,127.7803 ,37.9298 ,2020-04-21
250001306,13-1,64,250001420 ,상천초등학교,127.7854 ,37.9298 ,2020-04-21
250001306,13-1,65,250001534 ,춘천동원학교,127.7887 ,37.9302 ,2020-04-21
250001306,13-1,66,250026880 ,윗샘밭종점,127.7913 ,37.9317 ,2020-04-21
250001306,13-1,67,250001924 ,윗샘밭종점,127.7922 ,37.9324 ,2020-04-21
250001306,13-1,68,250001535 ,춘천동원학교,127.7885 ,37.9303 ,2020-04-21
250001306,13-1,69,250002177 ,상천초등학교,127.7849 ,37.9299 ,2020-04-21
250001306,13-1,70,250001422 ,천전3리,127.7803 ,37.9299 ,2020-04-21
250001306,13-1,71,250026864 ,춘천국유림관리소,127.7729 ,37.9305 ,2020-04-21
250001306,13-1,72,250001910 ,천전2리,127.7694 ,37.9305 ,2020-04-21
250001306,13-1,73,250001291 ,율문3리,127.7654 ,37.9299 ,2020-04-21
250001306,13-1,74,250001270 ,항공대정문,127.7618 ,37.9295 ,2020-04-21
250001306,13-1,75,250001268 ,율문2리,127.7558 ,37.9271 ,2020-04-21
250001306,13-1,76,250001363 ,춘천한샘고등학교,127.7511 ,37.9252 ,2020-04-21
250001306,13-1,77,250002056 ,신북읍행복센터,127.7469 ,37.9252 ,2020-04-21
250001306,13-1,78,250001908 ,율문1리,127.7436 ,37.9258 ,2020-04-21
250001306,13-1,79,250026546 ,올미입구,127.7391 ,37.9223 ,2020-04-21
250001306,13-1,80,250001982 ,올미,127.7384 ,37.9214 ,2020-04-21
250001306,13-1,81,250002192 ,여우고개,127.7391 ,37.9192 ,2020-04-21
250001306,13-1,82,250001345 ,충렬탑입구,127.7391 ,37.9162 ,2020-04-21
250001306,13-1,83,250026893 ,천년나무A,127.7390 ,37.9130 ,2020-04-21
250001306,13-1,84,250026891 ,사우벌,127.7328 ,37.9129 ,2020-04-21
250001306,13-1,85,250026889 ,뉴시티코아루A,127.7258 ,37.9128 ,2020-04-21
250001306,13-1,86,250002220 ,사농현대A,127.7224 ,37.9108 ,2020-04-21
250001306,13-1,87,250001374 ,소양고등학교,127.7235 ,37.9078 ,2020-04-21
250001306,13-1,88,250026539 ,농산물도매시장,127.7283 ,37.9068 ,2020-04-21
250001306,13-1,89,250027007 ,우두택지,127.7333 ,37.9069 ,2020-04-21
250001306,13-1,90,250026541 ,우두사거리,127.7386 ,37.9069 ,2020-04-21
250001306,13-1,91,250002108 ,소양초교,127.7394 ,37.9059 ,2020-04-21
250001306,13-1,92,250027034 ,도재활병원삼거리,127.7378 ,37.9032 ,2020-04-21
250001306,13-1,93,250001496 ,명진학교,127.7347 ,37.9000 ,2020-04-21
250001306,13-1,94,250001524 ,롯데인벤스,127.7309 ,37.8997 ,2020-04-21
250001306,13-1,95,250002121 ,사우사거리,127.7284 ,37.9000 ,2020-04-21
250001306,13-1,96,250002115 ,소양로1가,127.7257 ,37.8915 ,2020-04-21
250001306,13-1,97,250001640 ,근화초교,127.7246 ,37.8882 ,2020-04-21
250001306,13-1,98,250001372 ,춘천농협,127.7234 ,37.8845 ,2020-04-21
250001306,13-1,99,250001886 ,소양로우체국,127.7262 ,37.8811 ,2020-04-21
250001306,13-1,100,250002029 ,명동입구,127.7267 ,37.8797 ,2020-04-21
250001306,13-1,101,250001848 ,중앙시장/중앙초교,127.7250 ,37.8784 ,2020-04-21
250001306,13-1,102,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250001306,13-1,103,250001349 ,춘천시보건소,127.7208 ,37.8762 ,2020-04-21
250001306,13-1,104,250001353 ,춘천중학교,127.7177 ,37.8753 ,2020-04-21
250001306,13-1,105,250001350 ,엘타워/미소지움,127.7170 ,37.8740 ,2020-04-21
250001306,13-1,106,250001986 ,미소지움/방송대,127.7201 ,37.8733 ,2020-04-21
250001306,13-1,107,250002027 ,모아엘가A,127.7231 ,37.8721 ,2020-04-21
250001306,13-1,108,250001493 ,문화예술회관,127.7271 ,37.8729 ,2020-04-21
250001306,13-1,109,250001356 ,현진에버빌3차,127.7299 ,37.8751 ,2020-04-21
250001306,13-1,110,250001544 ,동부시장,127.7335 ,37.8763 ,2020-04-21
250001306,13-1,111,250001659 ,교동초교입구,127.7377 ,37.8774 ,2020-04-21
250001306,13-1,112,250002228 ,봉의중학교,127.7416 ,37.8792 ,2020-04-21
250001306,13-1,113,250001337 ,크로바A,127.7450 ,37.8807 ,2020-04-21
250001306,13-1,114,250001294 ,포스코후문,127.7470 ,37.8816 ,2020-04-21
250001306,13-1,115,250001278 ,후평환승센터,127.7489 ,37.8835 ,2020-04-21
250001306,13-1,116,250001506 ,동광오거리,127.7495 ,37.8847 ,2020-04-21
250001306,13-1,117,250001874 ,정부합동청사,127.7497 ,37.8884 ,2020-04-21
250001306,13-1,118,250001378 ,기계공고,127.7492 ,37.8915 ,2020-04-21
250001306,13-1,119,250001212 ,후평동종점,127.7489 ,37.8938 ,2020-04-21
250001400,14,1,250001211 ,후평동종점,127.7487 ,37.8932 ,2020-04-21
250001400,14,2,250026618 ,공단입구,127.7500 ,37.8909 ,2020-04-21
250001400,14,3,250001753 ,강동농협장학지점,127.7535 ,37.8917 ,2020-04-21
250001400,14,4,250026976 ,두산위브A,127.7545 ,37.8901 ,2020-04-21
250001400,14,5,250001517 ,양지교,127.7556 ,37.8855 ,2020-04-21
250001400,14,6,250002123 ,초록지붕6차,127.7547 ,37.8808 ,2020-04-21
250001400,14,7,250001218 ,후평3동행복센터,127.7548 ,37.8765 ,2020-04-21
250001400,14,8,250001207 ,후평주공7단지,127.7512 ,37.8757 ,2020-04-21
250001400,14,9,250001209 ,후평주공6단지,127.7484 ,37.8742 ,2020-04-21
250001400,14,10,250001210 ,후평주공5단지,127.7469 ,37.8735 ,2020-04-21
250001400,14,11,250001748 ,강원대후문,127.7443 ,37.8729 ,2020-04-21
250001400,14,12,250001678 ,춘천청소년수련관,127.7410 ,37.8744 ,2020-04-21
250001400,14,13,250001230 ,중부지구대,127.7379 ,37.8758 ,2020-04-21
250001400,14,14,250001781 ,팔호광장,127.7350 ,37.8753 ,2020-04-21
250001400,14,15,250001489 ,동부새마을금고,127.7341 ,37.8735 ,2020-04-21
250001400,14,16,250002174 ,새마을고개,127.7326 ,37.8715 ,2020-04-21
250001400,14,17,250001276 ,한국토지주택공사,127.7292 ,37.8693 ,2020-04-21
250001400,14,18,250001627 ,남부시장,127.7275 ,37.8701 ,2020-04-21
250001400,14,19,250002028 ,모아엘가A,127.7236 ,37.8721 ,2020-04-21
250001400,14,20,250001987 ,방송통신대입구,127.7212 ,37.8733 ,2020-04-21
250001400,14,21,250001351 ,춘천중학교정문,127.7181 ,37.8740 ,2020-04-21
250001400,14,22,250001352 ,춘천중학교,127.7172 ,37.8749 ,2020-04-21
250001400,14,23,250001348 ,춘천초등학교,127.7210 ,37.8761 ,2020-04-21
250001400,14,24,250001847 ,중앙시장환승센터,127.7242 ,37.8775 ,2020-04-21
250001400,14,25,250001849 ,중앙시장,127.7255 ,37.8785 ,2020-04-21
250001400,14,26,250001885 ,인성병원,127.7266 ,37.8811 ,2020-04-21
250001400,14,27,250001371 ,춘천농협,127.7233 ,37.8837 ,2020-04-21
250001400,14,28,250002164 ,서부시장,127.7240 ,37.8858 ,2020-04-21
250001400,14,29,250002113 ,소양로2가,127.7251 ,37.8891 ,2020-04-21
250001400,14,30,250002242 ,번개시장,127.7263 ,37.8921 ,2020-04-21
250001400,14,31,250002120 ,소양2교,127.7286 ,37.8996 ,2020-04-21
250001400,14,32,250001523 ,삼성동부A,127.7308 ,37.8995 ,2020-04-21
250001400,14,33,250026973 ,강변코아루A,127.7368 ,37.8982 ,2020-04-21
250001400,14,34,250001612 ,농업기술원,127.7356 ,37.9006 ,2020-04-21
250001400,14,35,250026809 ,도재활병원삼거리,127.7384 ,37.9031 ,2020-04-21
250001400,14,36,250026810 ,강원도재활병원,127.7420 ,37.9039 ,2020-04-21
250001400,14,37,250026894 ,우두사거리,127.7415 ,37.9071 ,2020-04-21
250001400,14,38,250001613 ,농촌공사춘천지소,127.7397 ,37.9092 ,2020-04-21
250001400,14,39,250001199 ,폴리텍2캠퍼스,127.7395 ,37.9120 ,2020-04-21
250001400,14,40,250001344 ,충렬탑입구,127.7394 ,37.9162 ,2020-04-21
250001400,14,41,250002191 ,여우고개,127.7393 ,37.9195 ,2020-04-21
250001400,14,42,250001978 ,올미종점,127.7374 ,37.9263 ,2020-04-21
250001400,14,43,250001048 ,올미,127.7369 ,37.9280 ,2020-04-21
250001400,14,44,250026703 ,올미,127.7343 ,37.9304 ,2020-04-21
250001400,14,45,250026971 ,방고개길입구,127.7280 ,37.9369 ,2020-04-21
250001400,14,46,250026896 ,국군춘천병원종점,127.7341 ,37.9379 ,2020-04-21
250001400,14,47,250026895 ,국군춘천병원종점,127.7341 ,37.9380 ,2020-04-21
250001400,14,48,250026972 ,방고개길입구,127.7279 ,37.9370 ,2020-04-21
250001400,14,49,250026702 ,올미,127.7342 ,37.9304 ,2020-04-21
250001400,14,50,250001049 ,올미,127.7367 ,37.9278 ,2020-04-21
250001400,14,51,250026736 ,올미종점,127.7373 ,37.9263 ,2020-04-21
250001400,14,52,250001982 ,올미,127.7384 ,37.9214 ,2020-04-21
250001400,14,53,250002192 ,여우고개,127.7391 ,37.9192 ,2020-04-21
250001400,14,54,250001345 ,충렬탑입구,127.7391 ,37.9162 ,2020-04-21
250001400,14,55,250001743 ,폴리텍2캠퍼스,127.7393 ,37.9123 ,2020-04-21
250001400,14,56,250001614 ,농촌공사춘천지소,127.7394 ,37.9097 ,2020-04-21
250001400,14,57,250026811 ,우두사거리,127.7402 ,37.9069 ,2020-04-21
250001400,14,58,250026816 ,강원도재활병원,127.7418 ,37.9039 ,2020-04-21
250001400,14,59,250027034 ,도재활병원삼거리,127.7378 ,37.9032 ,2020-04-21
250001400,14,60,250001496 ,명진학교,127.7347 ,37.9000 ,2020-04-21
250001400,14,61,250026974 ,강변코아루A,127.7366 ,37.8981 ,2020-04-21
250001400,14,62,250001524 ,롯데인벤스,127.7309 ,37.8997 ,2020-04-21
250001400,14,63,250002121 ,사우사거리,127.7284 ,37.9000 ,2020-04-21
250001400,14,64,250002115 ,소양로1가,127.7257 ,37.8915 ,2020-04-21
250001400,14,65,250001640 ,근화초교,127.7246 ,37.8882 ,2020-04-21
250001400,14,66,250001372 ,춘천농협,127.7234 ,37.8845 ,2020-04-21
250001400,14,67,250001886 ,소양로우체국,127.7262 ,37.8811 ,2020-04-21
250001400,14,68,250002029 ,명동입구,127.7267 ,37.8797 ,2020-04-21
250001400,14,69,250001848 ,중앙시장/중앙초교,127.7250 ,37.8784 ,2020-04-21
250001400,14,70,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250001400,14,71,250001349 ,춘천시보건소,127.7208 ,37.8762 ,2020-04-21
250001400,14,72,250001353 ,춘천중학교,127.7177 ,37.8753 ,2020-04-21
250001400,14,73,250001350 ,엘타워/미소지움,127.7170 ,37.8740 ,2020-04-21
250001400,14,74,250001986 ,미소지움/방송대,127.7201 ,37.8733 ,2020-04-21
250001400,14,75,250002027 ,모아엘가A,127.7231 ,37.8721 ,2020-04-21
250001400,14,76,250001626 ,남부시장,127.7260 ,37.8706 ,2020-04-21
250001400,14,77,250026603 ,수협,127.7279 ,37.8697 ,2020-04-21
250001400,14,78,250002225 ,교대부설초교,127.7310 ,37.8698 ,2020-04-21
250001400,14,79,250002175 ,새마을고개,127.7324 ,37.8711 ,2020-04-21
250001400,14,80,250001490 ,미려골,127.7342 ,37.8733 ,2020-04-21
250001400,14,81,250001780 ,팔호광장,127.7354 ,37.8756 ,2020-04-21
250001400,14,82,250001229 ,중부지구대,127.7383 ,37.8754 ,2020-04-21
250001400,14,83,250001677 ,춘천청소년수련관,127.7414 ,37.8740 ,2020-04-21
250001400,14,84,250001747 ,강원대후문,127.7442 ,37.8728 ,2020-04-21
250001400,14,85,250002217 ,사대부고,127.7467 ,37.8728 ,2020-04-21
250001400,14,86,250001208 ,후평주공6단지,127.7489 ,37.8743 ,2020-04-21
250001400,14,87,250001206 ,후평주공7단지,127.7511 ,37.8755 ,2020-04-21
250001400,14,88,250001217 ,후평3동행복센터,127.7537 ,37.8762 ,2020-04-21
250001400,14,89,250002122 ,초록지붕8차,127.7549 ,37.8807 ,2020-04-21
250001400,14,90,250001516 ,양지교,127.7559 ,37.8852 ,2020-04-21
250001400,14,91,250026975 ,두산위브A,127.7545 ,37.8896 ,2020-04-21
250001400,14,92,250001754 ,강동농협장학지점,127.7532 ,37.8918 ,2020-04-21
250001400,14,93,250026617 ,공단입구,127.7499 ,37.8910 ,2020-04-21
250001400,14,94,250001212 ,후평동종점,127.7489 ,37.8938 ,2020-04-21
250001500,15,1,250001211 ,후평동종점,127.7487 ,37.8932 ,2020-04-21
250001500,15,2,250001377 ,춘천기계공고,127.7490 ,37.8911 ,2020-04-21
250001500,15,3,250001563 ,도민일보,127.7449 ,37.8905 ,2020-04-21
250001500,15,4,250001540 ,동산A,127.7421 ,37.8892 ,2020-04-21
250001500,15,5,250002229 ,봉의A,127.7449 ,37.8868 ,2020-04-21
250001500,15,6,250001685 ,신성교회,127.7468 ,37.8851 ,2020-04-21
250001500,15,7,250001332 ,토우시장,127.7477 ,37.8831 ,2020-04-21
250001500,15,8,250001295 ,포스코더샵A,127.7485 ,37.8816 ,2020-04-21
250001500,15,9,250001786 ,충인교회,127.7500 ,37.8795 ,2020-04-21
250001500,15,10,250001805 ,한국국토정보공사,127.7511 ,37.8780 ,2020-04-21
250001500,15,11,250002236 ,보안사거리,127.7524 ,37.8754 ,2020-04-21
250001500,15,12,250001204 ,부안주유소,127.7525 ,37.8724 ,2020-04-21
250001500,15,13,250001796 ,청구/진흥A,127.7525 ,37.8690 ,2020-04-21
250001500,15,14,250001962 ,우석초교,127.7502 ,37.8650 ,2020-04-21
250001500,15,15,250001364 ,박물관후문,127.7528 ,37.8647 ,2020-04-21
250001500,15,16,250001237 ,호반체육관,127.7553 ,37.8654 ,2020-04-21
250001500,15,17,250001644 ,그랜드A,127.7563 ,37.8668 ,2020-04-21
250001500,15,18,250002144 ,석사대우A,127.7564 ,37.8691 ,2020-04-21
250001500,15,19,250002150 ,석사2지구A,127.7570 ,37.8703 ,2020-04-21
250001500,15,20,250001410 ,청실A,127.7586 ,37.8732 ,2020-04-21
250001500,15,21,250001214 ,후평주공4단지후문,127.7578 ,37.8750 ,2020-04-21
250001500,15,22,250001216 ,대우A,127.7571 ,37.8762 ,2020-04-21
250001500,15,23,250001218 ,후평3동행복센터,127.7548 ,37.8765 ,2020-04-21
250001500,15,24,250001207 ,후평주공7단지,127.7512 ,37.8757 ,2020-04-21
250001500,15,25,250001209 ,후평주공6단지,127.7484 ,37.8742 ,2020-04-21
250001500,15,26,250001210 ,후평주공5단지,127.7469 ,37.8735 ,2020-04-21
250001500,15,27,250001748 ,강원대후문,127.7443 ,37.8729 ,2020-04-21
250001500,15,28,250001678 ,춘천청소년수련관,127.7410 ,37.8744 ,2020-04-21
250001500,15,29,250001230 ,중부지구대,127.7379 ,37.8758 ,2020-04-21
250001500,15,30,250001545 ,동부시장,127.7343 ,37.8766 ,2020-04-21
250001500,15,31,250001914 ,육림고개,127.7307 ,37.8772 ,2020-04-21
250001500,15,32,250002077 ,명동입구,127.7287 ,37.8796 ,2020-04-21
250001500,15,33,250002029 ,명동입구,127.7267 ,37.8797 ,2020-04-21
250001500,15,34,250001848 ,중앙시장/중앙초교,127.7250 ,37.8784 ,2020-04-21
250001500,15,35,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250001500,15,36,250001349 ,춘천시보건소,127.7208 ,37.8762 ,2020-04-21
250001500,15,37,250001353 ,춘천중학교,127.7177 ,37.8753 ,2020-04-21
250001500,15,38,250001350 ,엘타워/미소지움,127.7170 ,37.8740 ,2020-04-21
250001500,15,39,250001986 ,미소지움/방송대,127.7201 ,37.8733 ,2020-04-21
250001500,15,40,250002027 ,모아엘가A,127.7231 ,37.8721 ,2020-04-21
250001500,15,41,250001266 ,디아펠리즈,127.7247 ,37.8707 ,2020-04-21
250001500,15,42,250001854 ,KBS방송국,127.7228 ,37.8682 ,2020-04-21
250001500,15,43,250026549 ,남춘천역환승센터,127.7231 ,37.8639 ,2020-04-21
250001500,15,44,250026582 ,케이티앤지,127.7274 ,37.8615 ,2020-04-21
250001500,15,45,250001325 ,퇴계우성A,127.7302 ,37.8600 ,2020-04-21
250001500,15,46,250026588 ,퇴계환승센터,127.7353 ,37.8572 ,2020-04-21
250001500,15,47,250001846 ,중앙하이츠1차,127.7367 ,37.8545 ,2020-04-21
250001500,15,48,250026543 ,홈플러스,127.7352 ,37.8508 ,2020-04-21
250001500,15,49,250001330 ,퇴계금호A,127.7388 ,37.8491 ,2020-04-21
250001500,15,50,250001312 ,퇴계주공9차,127.7408 ,37.8477 ,2020-04-21
250001500,15,51,250001596 ,대룡중학교,127.7437 ,37.8482 ,2020-04-21
250001500,15,52,250001170 ,퇴계2우체국,127.7441 ,37.8499 ,2020-04-21
250001500,15,53,250026661 ,춘천고용복지센터,127.7447 ,37.8515 ,2020-04-21
250001500,15,54,250001318 ,퇴계주공4차,127.7455 ,37.8536 ,2020-04-21
250001500,15,55,250001172 ,로데오거리,127.7483 ,37.8551 ,2020-04-21
250001500,15,56,250002138 ,석사삼익A,127.7510 ,37.8531 ,2020-04-21
250001500,15,57,250002145 ,석사극동A,127.7527 ,37.8510 ,2020-04-21
250001500,15,58,250001273 ,장애인종합복지관,127.7555 ,37.8470 ,2020-04-21
250001500,15,59,250001354 ,학곡2리,127.7587 ,37.8401 ,2020-04-21
250001500,15,60,250001282 ,학곡리종점,127.7603 ,37.8349 ,2020-04-21
250001500,15,61,250001167 ,원창고개입구,127.7631 ,37.8323 ,2020-04-21
250001500,15,62,250027094 ,춘천자원,127.7640 ,37.8279 ,2020-04-21
250001500,15,63,250026776 ,학곡리,127.7631 ,37.8228 ,2020-04-21
250001500,15,64,250027084 ,학곡리,127.7635 ,37.8227 ,2020-04-21
250001500,15,65,250026772 ,사암4리,127.7641 ,37.8237 ,2020-04-21
250001500,15,66,250027095 ,춘천자원,127.7641 ,37.8283 ,2020-04-21
250001500,15,67,250001166 ,학곡리,127.7632 ,37.8324 ,2020-04-21
250001500,15,68,250001283 ,학곡리종점,127.7604 ,37.8350 ,2020-04-21
250001500,15,69,250001355 ,학곡2리,127.7588 ,37.8402 ,2020-04-21
